,Iteraties (0 indexed),Statistiek,Score (n_runs=12)
67365,7365,min,6176.044943820225
67366,7366,min,6176.044943820225
67367,7367,min,6176.044943820225
67368,7368,min,6176.044943820225
67369,7369,min,6176.044943820225
67370,7370,min,6176.044943820225
67371,7371,min,6176.044943820225
67372,7372,min,6176.044943820225
67373,7373,min,6176.044943820225
67374,7374,min,6176.044943820225
67375,7375,min,6176.044943820225
67376,7376,min,6176.044943820225
67377,7377,min,6176.044943820225
67378,7378,min,6176.044943820225
67379,7379,min,6176.044943820225
67380,7380,min,6176.044943820225
67381,7381,min,6176.044943820225
67382,7382,min,6176.044943820225
67383,7383,min,6176.044943820225
67384,7384,min,6176.044943820225
67385,7385,min,6176.044943820225
67386,7386,min,6176.044943820225
67387,7387,min,6176.044943820225
67388,7388,min,6176.044943820225
67389,7389,min,6176.044943820225
67390,7390,min,6176.044943820225
67391,7391,min,6176.044943820225
67392,7392,min,6176.044943820225
67393,7393,min,6176.044943820225
67394,7394,min,6176.044943820225
67395,7395,min,6176.044943820225
67396,7396,min,6176.044943820225
67397,7397,min,6176.044943820225
67398,7398,min,6176.044943820225
67399,7399,min,6176.044943820225
67400,7400,min,6176.044943820225
67401,7401,min,6176.044943820225
67402,7402,min,6176.044943820225
67403,7403,min,6176.044943820225
67404,7404,min,6176.044943820225
67405,7405,min,6176.044943820225
67406,7406,min,6176.044943820225
67407,7407,min,6176.044943820225
67408,7408,min,6176.044943820225
67409,7409,min,6176.044943820225
67410,7410,min,6176.044943820225
67411,7411,min,6176.044943820225
67412,7412,min,6176.044943820225
67413,7413,min,6176.044943820225
67414,7414,min,6176.044943820225
67415,7415,min,6176.044943820225
67416,7416,min,6176.044943820225
67417,7417,min,6176.044943820225
67418,7418,min,6176.044943820225
67419,7419,min,6176.044943820225
67420,7420,min,6176.044943820225
67421,7421,min,6176.044943820225
67422,7422,min,6176.044943820225
67423,7423,min,6176.044943820225
67424,7424,min,6176.044943820225
67425,7425,min,6176.044943820225
67426,7426,min,6176.044943820225
67427,7427,min,6176.044943820225
67428,7428,min,6176.044943820225
67429,7429,min,6176.044943820225
67430,7430,min,6176.044943820225
67431,7431,min,6176.044943820225
67432,7432,min,6176.044943820225
67433,7433,min,6176.044943820225
67434,7434,min,6176.044943820225
67435,7435,min,6176.044943820225
67436,7436,min,6176.044943820225
67437,7437,min,6176.044943820225
67438,7438,min,6176.044943820225
67439,7439,min,6176.044943820225
67440,7440,min,6176.044943820225
67441,7441,min,6176.044943820225
67442,7442,min,6176.044943820225
67443,7443,min,6176.044943820225
67444,7444,min,6176.044943820225
67445,7445,min,6176.044943820225
67446,7446,min,6176.044943820225
67447,7447,min,6176.044943820225
67448,7448,min,6176.044943820225
67449,7449,min,6176.044943820225
67450,7450,min,6176.044943820225
67451,7451,min,6176.044943820225
67452,7452,min,6176.044943820225
67453,7453,min,6176.044943820225
67454,7454,min,6176.044943820225
67455,7455,min,6176.044943820225
67456,7456,min,6176.044943820225
67457,7457,min,6176.044943820225
67458,7458,min,6176.044943820225
67459,7459,min,6176.044943820225
67460,7460,min,6176.044943820225
67461,7461,min,6176.044943820225
67462,7462,min,6176.044943820225
67463,7463,min,6176.044943820225
67464,7464,min,6176.044943820225
67465,7465,min,6176.044943820225
67466,7466,min,6176.044943820225
67467,7467,min,6176.044943820225
67468,7468,min,6176.044943820225
67469,7469,min,6176.044943820225
67470,7470,min,6176.044943820225
67471,7471,min,6176.044943820225
67472,7472,min,6176.044943820225
67473,7473,min,6176.044943820225
67474,7474,min,6176.044943820225
67475,7475,min,6176.044943820225
67476,7476,min,6176.044943820225
67477,7477,min,6176.044943820225
67478,7478,min,6176.044943820225
67479,7479,min,6176.044943820225
67480,7480,min,6176.044943820225
67481,7481,min,6176.044943820225
67482,7482,min,6176.044943820225
67483,7483,min,6176.044943820225
67484,7484,min,6176.044943820225
67485,7485,min,6176.044943820225
67486,7486,min,6176.044943820225
67487,7487,min,6176.044943820225
67488,7488,min,6176.044943820225
67489,7489,min,6176.044943820225
67490,7490,min,6176.044943820225
67491,7491,min,6176.044943820225
67492,7492,min,6176.044943820225
67493,7493,min,6176.044943820225
67494,7494,min,6176.044943820225
67495,7495,min,6176.044943820225
67496,7496,min,6176.044943820225
67497,7497,min,6176.044943820225
67498,7498,min,6176.044943820225
67499,7499,min,6176.044943820225
67500,7500,min,6176.044943820225
67501,7501,min,6176.044943820225
67502,7502,min,6176.044943820225
67503,7503,min,6176.044943820225
67504,7504,min,6176.044943820225
67505,7505,min,6176.044943820225
67506,7506,min,6176.044943820225
67507,7507,min,6176.044943820225
67508,7508,min,6176.044943820225
67509,7509,min,6176.044943820225
67510,7510,min,6176.044943820225
67511,7511,min,6176.044943820225
67512,7512,min,6176.044943820225
67513,7513,min,6176.044943820225
67514,7514,min,6176.044943820225
67515,7515,min,6176.044943820225
67516,7516,min,6176.044943820225
67517,7517,min,6176.044943820225
67518,7518,min,6176.044943820225
67519,7519,min,6176.044943820225
67520,7520,min,6176.044943820225
67521,7521,min,6176.044943820225
67522,7522,min,6176.044943820225
67523,7523,min,6176.044943820225
67524,7524,min,6176.044943820225
67525,7525,min,6176.044943820225
67526,7526,min,6176.044943820225
67527,7527,min,6176.044943820225
67528,7528,min,6176.044943820225
67529,7529,min,6176.044943820225
67530,7530,min,6176.044943820225
67531,7531,min,6176.044943820225
67532,7532,min,6176.044943820225
67533,7533,min,6176.044943820225
67534,7534,min,6176.044943820225
67535,7535,min,6176.044943820225
67536,7536,min,6176.044943820225
67537,7537,min,6176.044943820225
67538,7538,min,6176.044943820225
67539,7539,min,6176.044943820225
67540,7540,min,6176.044943820225
67541,7541,min,6176.044943820225
67542,7542,min,6176.044943820225
67543,7543,min,6176.044943820225
67544,7544,min,6176.044943820225
67545,7545,min,6176.044943820225
67546,7546,min,6176.044943820225
67547,7547,min,6176.044943820225
67548,7548,min,6176.044943820225
67549,7549,min,6176.044943820225
67550,7550,min,6176.044943820225
67551,7551,min,6176.044943820225
67552,7552,min,6176.044943820225
67553,7553,min,6176.044943820225
67554,7554,min,6176.044943820225
67555,7555,min,6176.044943820225
67556,7556,min,6176.044943820225
67557,7557,min,6176.044943820225
67558,7558,min,6176.044943820225
67559,7559,min,6176.044943820225
67560,7560,min,6176.044943820225
67561,7561,min,6176.044943820225
67562,7562,min,6176.044943820225
67563,7563,min,6176.044943820225
67564,7564,min,6176.044943820225
67565,7565,min,6176.044943820225
67566,7566,min,6176.044943820225
67567,7567,min,6176.044943820225
67568,7568,min,6176.044943820225
67569,7569,min,6176.044943820225
67570,7570,min,6176.044943820225
67571,7571,min,6176.044943820225
67572,7572,min,6176.044943820225
67573,7573,min,6176.044943820225
67574,7574,min,6176.044943820225
67575,7575,min,6176.044943820225
67576,7576,min,6176.044943820225
67577,7577,min,6176.044943820225
67578,7578,min,6176.044943820225
67579,7579,min,6176.044943820225
67580,7580,min,6176.044943820225
67581,7581,min,6176.044943820225
67582,7582,min,6176.044943820225
67583,7583,min,6176.044943820225
67584,7584,min,6176.044943820225
67585,7585,min,6176.044943820225
67586,7586,min,6176.044943820225
67587,7587,min,6176.044943820225
67588,7588,min,6176.044943820225
67589,7589,min,6176.044943820225
67590,7590,min,6176.044943820225
67591,7591,min,6176.044943820225
67592,7592,min,6176.044943820225
67593,7593,min,6176.044943820225
67594,7594,min,6176.044943820225
67595,7595,min,6176.044943820225
67596,7596,min,6176.044943820225
67597,7597,min,6176.044943820225
67598,7598,min,6176.044943820225
67599,7599,min,6176.044943820225
67600,7600,min,6176.044943820225
67601,7601,min,6176.044943820225
67602,7602,min,6176.044943820225
67603,7603,min,6176.044943820225
67604,7604,min,6176.044943820225
67605,7605,min,6176.044943820225
67606,7606,min,6176.044943820225
67607,7607,min,6176.044943820225
67608,7608,min,6176.044943820225
67609,7609,min,6176.044943820225
67610,7610,min,6176.044943820225
67611,7611,min,6176.044943820225
67612,7612,min,6176.044943820225
67613,7613,min,6176.044943820225
67614,7614,min,6176.044943820225
67615,7615,min,6176.044943820225
67616,7616,min,6176.044943820225
67617,7617,min,6176.044943820225
67618,7618,min,6176.044943820225
67619,7619,min,6176.044943820225
67620,7620,min,6176.044943820225
67621,7621,min,6176.044943820225
67622,7622,min,6176.044943820225
67623,7623,min,6176.044943820225
67624,7624,min,6176.044943820225
67625,7625,min,6176.044943820225
67626,7626,min,6176.044943820225
67627,7627,min,6176.044943820225
67628,7628,min,6176.044943820225
67629,7629,min,6176.044943820225
67630,7630,min,6176.044943820225
67631,7631,min,6176.044943820225
67632,7632,min,6176.044943820225
67633,7633,min,6176.044943820225
67634,7634,min,6176.044943820225
67635,7635,min,6176.044943820225
67636,7636,min,6176.044943820225
67637,7637,min,6176.044943820225
67638,7638,min,6176.044943820225
67639,7639,min,6176.044943820225
67640,7640,min,6176.044943820225
67641,7641,min,6176.044943820225
67642,7642,min,6176.044943820225
67643,7643,min,6176.044943820225
67644,7644,min,6176.044943820225
67645,7645,min,6176.044943820225
67646,7646,min,6176.044943820225
67647,7647,min,6176.044943820225
67648,7648,min,6176.044943820225
67649,7649,min,6176.044943820225
67650,7650,min,6176.044943820225
67651,7651,min,6176.044943820225
67652,7652,min,6176.044943820225
67653,7653,min,6176.044943820225
67654,7654,min,6176.044943820225
67655,7655,min,6176.044943820225
67656,7656,min,6176.044943820225
67657,7657,min,6176.044943820225
67658,7658,min,6176.044943820225
67659,7659,min,6176.044943820225
67660,7660,min,6176.044943820225
67661,7661,min,6176.044943820225
67662,7662,min,6176.044943820225
67663,7663,min,6176.044943820225
67664,7664,min,6176.044943820225
67665,7665,min,6176.044943820225
67666,7666,min,6176.044943820225
67667,7667,min,6176.044943820225
67668,7668,min,6176.044943820225
67669,7669,min,6176.044943820225
67670,7670,min,6176.044943820225
67671,7671,min,6176.044943820225
67672,7672,min,6176.044943820225
67673,7673,min,6176.044943820225
67674,7674,min,6176.044943820225
67675,7675,min,6176.044943820225
67676,7676,min,6176.044943820225
67677,7677,min,6176.044943820225
67678,7678,min,6176.044943820225
67679,7679,min,6176.044943820225
67680,7680,min,6176.044943820225
67681,7681,min,6176.044943820225
67682,7682,min,6176.044943820225
67683,7683,min,6176.044943820225
67684,7684,min,6176.044943820225
67685,7685,min,6176.044943820225
67686,7686,min,6176.044943820225
67687,7687,min,6176.044943820225
67688,7688,min,6176.044943820225
67689,7689,min,6176.044943820225
67690,7690,min,6176.044943820225
67691,7691,min,6176.044943820225
67692,7692,min,6176.044943820225
67693,7693,min,6176.044943820225
67694,7694,min,6176.044943820225
67695,7695,min,6176.044943820225
67696,7696,min,6176.044943820225
67697,7697,min,6176.044943820225
67698,7698,min,6176.044943820225
67699,7699,min,6176.044943820225
67700,7700,min,6176.044943820225
67701,7701,min,6176.044943820225
67702,7702,min,6176.044943820225
67703,7703,min,6176.044943820225
67704,7704,min,6176.044943820225
67705,7705,min,6176.044943820225
67706,7706,min,6176.044943820225
67707,7707,min,6176.044943820225
67708,7708,min,6176.044943820225
67709,7709,min,6176.044943820225
67710,7710,min,6176.044943820225
67711,7711,min,6176.044943820225
67712,7712,min,6176.044943820225
67713,7713,min,6176.044943820225
67714,7714,min,6176.044943820225
67715,7715,min,6176.044943820225
67716,7716,min,6176.044943820225
67717,7717,min,6176.044943820225
67718,7718,min,6176.044943820225
67719,7719,min,6176.044943820225
67720,7720,min,6176.044943820225
67721,7721,min,6176.044943820225
67722,7722,min,6176.044943820225
67723,7723,min,6176.044943820225
67724,7724,min,6176.044943820225
67725,7725,min,6176.044943820225
67726,7726,min,6176.044943820225
67727,7727,min,6176.044943820225
67728,7728,min,6176.044943820225
67729,7729,min,6176.044943820225
67730,7730,min,6176.044943820225
67731,7731,min,6176.044943820225
67732,7732,min,6176.044943820225
67733,7733,min,6176.044943820225
67734,7734,min,6176.044943820225
67735,7735,min,6176.044943820225
67736,7736,min,6176.044943820225
67737,7737,min,6176.044943820225
67738,7738,min,6176.044943820225
67739,7739,min,6176.044943820225
67740,7740,min,6176.044943820225
67741,7741,min,6176.044943820225
67742,7742,min,6176.044943820225
67743,7743,min,6176.044943820225
67744,7744,min,6176.044943820225
67745,7745,min,6176.044943820225
67746,7746,min,6176.044943820225
67747,7747,min,6176.044943820225
67748,7748,min,6176.044943820225
67749,7749,min,6176.044943820225
67750,7750,min,6176.044943820225
67751,7751,min,6176.044943820225
67752,7752,min,6176.044943820225
67753,7753,min,6176.044943820225
67754,7754,min,6176.044943820225
67755,7755,min,6176.044943820225
67756,7756,min,6176.044943820225
67757,7757,min,6176.044943820225
67758,7758,min,6176.044943820225
67759,7759,min,6176.044943820225
67760,7760,min,6176.044943820225
67761,7761,min,6176.044943820225
67762,7762,min,6176.044943820225
67763,7763,min,6176.044943820225
67764,7764,min,6176.044943820225
67765,7765,min,6176.044943820225
67766,7766,min,6176.044943820225
67767,7767,min,6176.044943820225
67768,7768,min,6176.044943820225
67769,7769,min,6176.044943820225
67770,7770,min,6176.044943820225
67771,7771,min,6176.044943820225
67772,7772,min,6176.044943820225
67773,7773,min,6176.044943820225
67774,7774,min,6176.044943820225
67775,7775,min,6176.044943820225
67776,7776,min,6176.044943820225
67777,7777,min,6176.044943820225
67778,7778,min,6176.044943820225
67779,7779,min,6176.044943820225
67780,7780,min,6176.044943820225
67781,7781,min,6176.044943820225
67782,7782,min,6176.044943820225
67783,7783,min,6176.044943820225
67784,7784,min,6176.044943820225
67785,7785,min,6176.044943820225
67786,7786,min,6176.044943820225
67787,7787,min,6176.044943820225
67788,7788,min,6176.044943820225
67789,7789,min,6176.044943820225
67790,7790,min,6176.044943820225
67791,7791,min,6176.044943820225
67792,7792,min,6176.044943820225
67793,7793,min,6176.044943820225
67794,7794,min,6176.044943820225
67795,7795,min,6176.044943820225
67796,7796,min,6176.044943820225
67797,7797,min,6176.044943820225
67798,7798,min,6176.044943820225
67799,7799,min,6176.044943820225
67800,7800,min,6176.044943820225
67801,7801,min,6176.044943820225
67802,7802,min,6176.044943820225
67803,7803,min,6176.044943820225
67804,7804,min,6176.044943820225
67805,7805,min,6176.044943820225
67806,7806,min,6176.044943820225
67807,7807,min,6176.044943820225
67808,7808,min,6176.044943820225
67809,7809,min,6176.044943820225
67810,7810,min,6176.044943820225
67811,7811,min,6176.044943820225
67812,7812,min,6176.044943820225
67813,7813,min,6176.044943820225
67814,7814,min,6176.044943820225
67815,7815,min,6176.044943820225
67816,7816,min,6176.044943820225
67817,7817,min,6176.044943820225
67818,7818,min,6176.044943820225
67819,7819,min,6176.044943820225
67820,7820,min,6176.044943820225
67821,7821,min,6176.044943820225
67822,7822,min,6176.044943820225
67823,7823,min,6176.044943820225
67824,7824,min,6176.044943820225
67825,7825,min,6176.044943820225
67826,7826,min,6176.044943820225
67827,7827,min,6176.044943820225
67828,7828,min,6176.044943820225
67829,7829,min,6176.044943820225
67830,7830,min,6176.044943820225
67831,7831,min,6176.044943820225
67832,7832,min,6176.044943820225
67833,7833,min,6176.044943820225
67834,7834,min,6176.044943820225
67835,7835,min,6176.044943820225
67836,7836,min,6176.044943820225
67837,7837,min,6176.044943820225
67838,7838,min,6176.044943820225
67839,7839,min,6176.044943820225
67840,7840,min,6176.044943820225
67841,7841,min,6176.044943820225
67842,7842,min,6176.044943820225
67843,7843,min,6176.044943820225
67844,7844,min,6176.044943820225
67845,7845,min,6176.044943820225
67846,7846,min,6176.044943820225
67847,7847,min,6176.044943820225
67848,7848,min,6176.044943820225
67849,7849,min,6176.044943820225
67850,7850,min,6176.044943820225
67851,7851,min,6176.044943820225
67852,7852,min,6176.044943820225
67853,7853,min,6176.044943820225
67854,7854,min,6176.044943820225
67855,7855,min,6176.044943820225
67856,7856,min,6176.044943820225
67857,7857,min,6176.044943820225
67858,7858,min,6176.044943820225
67859,7859,min,6176.044943820225
67860,7860,min,6176.044943820225
67861,7861,min,6176.044943820225
67862,7862,min,6176.044943820225
67863,7863,min,6176.044943820225
67864,7864,min,6176.044943820225
67865,7865,min,6176.044943820225
67866,7866,min,6176.044943820225
67867,7867,min,6176.044943820225
67868,7868,min,6176.044943820225
67869,7869,min,6176.044943820225
67870,7870,min,6176.044943820225
67871,7871,min,6176.044943820225
67872,7872,min,6176.044943820225
67873,7873,min,6176.044943820225
67874,7874,min,6176.044943820225
67875,7875,min,6176.044943820225
67876,7876,min,6176.044943820225
67877,7877,min,6176.044943820225
67878,7878,min,6176.044943820225
67879,7879,min,6176.044943820225
67880,7880,min,6176.044943820225
67881,7881,min,6176.044943820225
67882,7882,min,6176.044943820225
67883,7883,min,6176.044943820225
67884,7884,min,6176.044943820225
67885,7885,min,6176.044943820225
67886,7886,min,6176.044943820225
67887,7887,min,6176.044943820225
67888,7888,min,6176.044943820225
67889,7889,min,6176.044943820225
67890,7890,min,6176.044943820225
67891,7891,min,6176.044943820225
67892,7892,min,6176.044943820225
67893,7893,min,6176.044943820225
67894,7894,min,6176.044943820225
67895,7895,min,6176.044943820225
67896,7896,min,6176.044943820225
67897,7897,min,6176.044943820225
67898,7898,min,6176.044943820225
67899,7899,min,6176.044943820225
67900,7900,min,6176.044943820225
67901,7901,min,6176.044943820225
67902,7902,min,6176.044943820225
67903,7903,min,6176.044943820225
67904,7904,min,6176.044943820225
67905,7905,min,6176.044943820225
67906,7906,min,6176.044943820225
67907,7907,min,6176.044943820225
67908,7908,min,6176.044943820225
67909,7909,min,6176.044943820225
67910,7910,min,6176.044943820225
67911,7911,min,6176.044943820225
67912,7912,min,6176.044943820225
67913,7913,min,6176.044943820225
67914,7914,min,6176.044943820225
67915,7915,min,6176.044943820225
67916,7916,min,6176.044943820225
67917,7917,min,6176.044943820225
67918,7918,min,6176.044943820225
67919,7919,min,6176.044943820225
67920,7920,min,6176.044943820225
67921,7921,min,6176.044943820225
67922,7922,min,6176.044943820225
67923,7923,min,6176.044943820225
67924,7924,min,6176.044943820225
67925,7925,min,6176.044943820225
67926,7926,min,6176.044943820225
67927,7927,min,6176.044943820225
67928,7928,min,6176.044943820225
67929,7929,min,6176.044943820225
67930,7930,min,6176.044943820225
67931,7931,min,6176.044943820225
67932,7932,min,6176.044943820225
67933,7933,min,6176.044943820225
67934,7934,min,6176.044943820225
67935,7935,min,6176.044943820225
67936,7936,min,6176.044943820225
67937,7937,min,6176.044943820225
67938,7938,min,6176.044943820225
67939,7939,min,6176.044943820225
67940,7940,min,6176.044943820225
67941,7941,min,6176.044943820225
67942,7942,min,6176.044943820225
67943,7943,min,6176.044943820225
67944,7944,min,6176.044943820225
67945,7945,min,6176.044943820225
67946,7946,min,6176.044943820225
67947,7947,min,6176.044943820225
67948,7948,min,6176.044943820225
67949,7949,min,6176.044943820225
67950,7950,min,6176.044943820225
67951,7951,min,6176.044943820225
67952,7952,min,6176.044943820225
67953,7953,min,6176.044943820225
67954,7954,min,6176.044943820225
67955,7955,min,6176.044943820225
67956,7956,min,6176.044943820225
67957,7957,min,6176.044943820225
67958,7958,min,6176.044943820225
67959,7959,min,6176.044943820225
67960,7960,min,6176.044943820225
67961,7961,min,6176.044943820225
67962,7962,min,6176.044943820225
67963,7963,min,6176.044943820225
67964,7964,min,6176.044943820225
67965,7965,min,6176.044943820225
67966,7966,min,6176.044943820225
67967,7967,min,6176.044943820225
67968,7968,min,6176.044943820225
67969,7969,min,6176.044943820225
67970,7970,min,6176.044943820225
67971,7971,min,6176.044943820225
67972,7972,min,6176.044943820225
67973,7973,min,6176.044943820225
67974,7974,min,6176.044943820225
67975,7975,min,6176.044943820225
67976,7976,min,6176.044943820225
67977,7977,min,6176.044943820225
67978,7978,min,6176.044943820225
67979,7979,min,6176.044943820225
67980,7980,min,6176.044943820225
67981,7981,min,6176.044943820225
67982,7982,min,6176.044943820225
67983,7983,min,6176.044943820225
67984,7984,min,6176.044943820225
67985,7985,min,6176.044943820225
67986,7986,min,6176.044943820225
67987,7987,min,6176.044943820225
67988,7988,min,6176.044943820225
67989,7989,min,6176.044943820225
67990,7990,min,6176.044943820225
67991,7991,min,6176.044943820225
67992,7992,min,6176.044943820225
67993,7993,min,6176.044943820225
67994,7994,min,6176.044943820225
67995,7995,min,6176.044943820225
67996,7996,min,6176.044943820225
67997,7997,min,6176.044943820225
67998,7998,min,6176.044943820225
67999,7999,min,6176.044943820225
68000,8000,min,6176.044943820225
68001,8001,min,6176.044943820225
68002,8002,min,6176.044943820225
68003,8003,min,6176.044943820225
68004,8004,min,6176.044943820225
68005,8005,min,6176.044943820225
68006,8006,min,6176.044943820225
68007,8007,min,6176.044943820225
68008,8008,min,6176.044943820225
68009,8009,min,6176.044943820225
68010,8010,min,6176.044943820225
68011,8011,min,6176.044943820225
68012,8012,min,6176.044943820225
68013,8013,min,6176.044943820225
68014,8014,min,6176.044943820225
68015,8015,min,6176.044943820225
68016,8016,min,6176.044943820225
68017,8017,min,6176.044943820225
68018,8018,min,6176.044943820225
68019,8019,min,6176.044943820225
68020,8020,min,6176.044943820225
68021,8021,min,6176.044943820225
68022,8022,min,6176.044943820225
68023,8023,min,6176.044943820225
68024,8024,min,6176.044943820225
68025,8025,min,6176.044943820225
68026,8026,min,6176.044943820225
68027,8027,min,6176.044943820225
68028,8028,min,6176.044943820225
68029,8029,min,6176.044943820225
68030,8030,min,6176.044943820225
68031,8031,min,6176.044943820225
68032,8032,min,6176.044943820225
68033,8033,min,6176.044943820225
68034,8034,min,6176.044943820225
68035,8035,min,6176.044943820225
68036,8036,min,6176.044943820225
68037,8037,min,6176.044943820225
68038,8038,min,6176.044943820225
68039,8039,min,6176.044943820225
68040,8040,min,6176.044943820225
68041,8041,min,6176.044943820225
68042,8042,min,6176.044943820225
68043,8043,min,6176.044943820225
68044,8044,min,6176.044943820225
68045,8045,min,6176.044943820225
68046,8046,min,6176.044943820225
68047,8047,min,6176.044943820225
68048,8048,min,6176.044943820225
68049,8049,min,6176.044943820225
68050,8050,min,6176.044943820225
68051,8051,min,6176.044943820225
68052,8052,min,6176.044943820225
68053,8053,min,6176.044943820225
68054,8054,min,6176.044943820225
68055,8055,min,6176.044943820225
68056,8056,min,6176.044943820225
68057,8057,min,6176.044943820225
68058,8058,min,6176.044943820225
68059,8059,min,6176.044943820225
68060,8060,min,6176.044943820225
68061,8061,min,6176.044943820225
68062,8062,min,6176.044943820225
68063,8063,min,6176.044943820225
68064,8064,min,6176.044943820225
68065,8065,min,6176.044943820225
68066,8066,min,6176.044943820225
68067,8067,min,6176.044943820225
68068,8068,min,6176.044943820225
68069,8069,min,6176.044943820225
68070,8070,min,6176.044943820225
68071,8071,min,6176.044943820225
68072,8072,min,6176.044943820225
68073,8073,min,6176.044943820225
68074,8074,min,6176.044943820225
68075,8075,min,6176.044943820225
68076,8076,min,6176.044943820225
68077,8077,min,6176.044943820225
68078,8078,min,6176.044943820225
68079,8079,min,6176.044943820225
68080,8080,min,6176.044943820225
68081,8081,min,6176.044943820225
68082,8082,min,6176.044943820225
68083,8083,min,6176.044943820225
68084,8084,min,6176.044943820225
68085,8085,min,6176.044943820225
68086,8086,min,6176.044943820225
68087,8087,min,6176.044943820225
68088,8088,min,6176.044943820225
68089,8089,min,6176.044943820225
68090,8090,min,6176.044943820225
68091,8091,min,6176.044943820225
68092,8092,min,6176.044943820225
68093,8093,min,6176.044943820225
68094,8094,min,6176.044943820225
68095,8095,min,6176.044943820225
68096,8096,min,6176.044943820225
68097,8097,min,6176.044943820225
68098,8098,min,6176.044943820225
68099,8099,min,6176.044943820225
68100,8100,min,6176.044943820225
68101,8101,min,6176.044943820225
68102,8102,min,6176.044943820225
68103,8103,min,6176.044943820225
68104,8104,min,6176.044943820225
68105,8105,min,6176.044943820225
68106,8106,min,6176.044943820225
68107,8107,min,6176.044943820225
68108,8108,min,6176.044943820225
68109,8109,min,6176.044943820225
68110,8110,min,6176.044943820225
68111,8111,min,6176.044943820225
68112,8112,min,6176.044943820225
68113,8113,min,6176.044943820225
68114,8114,min,6176.044943820225
68115,8115,min,6176.044943820225
68116,8116,min,6176.044943820225
68117,8117,min,6176.044943820225
68118,8118,min,6176.044943820225
68119,8119,min,6176.044943820225
68120,8120,min,6176.044943820225
68121,8121,min,6176.044943820225
68122,8122,min,6176.044943820225
68123,8123,min,6176.044943820225
68124,8124,min,6176.044943820225
68125,8125,min,6176.044943820225
68126,8126,min,6176.044943820225
68127,8127,min,6176.044943820225
68128,8128,min,6176.044943820225
68129,8129,min,6176.044943820225
68130,8130,min,6176.044943820225
68131,8131,min,6176.044943820225
68132,8132,min,6176.044943820225
68133,8133,min,6176.044943820225
68134,8134,min,6176.044943820225
68135,8135,min,6176.044943820225
68136,8136,min,6176.044943820225
68137,8137,min,6176.044943820225
68138,8138,min,6176.044943820225
68139,8139,min,6176.044943820225
68140,8140,min,6176.044943820225
68141,8141,min,6176.044943820225
68142,8142,min,6176.044943820225
68143,8143,min,6176.044943820225
68144,8144,min,6176.044943820225
68145,8145,min,6176.044943820225
68146,8146,min,6176.044943820225
68147,8147,min,6176.044943820225
68148,8148,min,6176.044943820225
68149,8149,min,6176.044943820225
68150,8150,min,6176.044943820225
68151,8151,min,6176.044943820225
68152,8152,min,6176.044943820225
68153,8153,min,6176.044943820225
68154,8154,min,6176.044943820225
68155,8155,min,6176.044943820225
68156,8156,min,6176.044943820225
68157,8157,min,6176.044943820225
68158,8158,min,6176.044943820225
68159,8159,min,6176.044943820225
68160,8160,min,6176.044943820225
68161,8161,min,6176.044943820225
68162,8162,min,6176.044943820225
68163,8163,min,6176.044943820225
68164,8164,min,6176.044943820225
68165,8165,min,6176.044943820225
68166,8166,min,6176.044943820225
68167,8167,min,6176.044943820225
68168,8168,min,6176.044943820225
68169,8169,min,6176.044943820225
68170,8170,min,6176.044943820225
68171,8171,min,6176.044943820225
68172,8172,min,6176.044943820225
68173,8173,min,6176.044943820225
68174,8174,min,6176.044943820225
68175,8175,min,6176.044943820225
68176,8176,min,6176.044943820225
68177,8177,min,6176.044943820225
68178,8178,min,6176.044943820225
68179,8179,min,6176.044943820225
68180,8180,min,6176.044943820225
68181,8181,min,6176.044943820225
68182,8182,min,6176.044943820225
68183,8183,min,6176.044943820225
68184,8184,min,6176.044943820225
68185,8185,min,6176.044943820225
68186,8186,min,6176.044943820225
68187,8187,min,6176.044943820225
68188,8188,min,6176.044943820225
68189,8189,min,6176.044943820225
68190,8190,min,6176.044943820225
68191,8191,min,6176.044943820225
68192,8192,min,6176.044943820225
68193,8193,min,6176.044943820225
68194,8194,min,6176.044943820225
68195,8195,min,6176.044943820225
68196,8196,min,6176.044943820225
68197,8197,min,6176.044943820225
68198,8198,min,6176.044943820225
68199,8199,min,6176.044943820225
68200,8200,min,6176.044943820225
68201,8201,min,6176.044943820225
68202,8202,min,6176.044943820225
68203,8203,min,6176.044943820225
68204,8204,min,6176.044943820225
68205,8205,min,6176.044943820225
68206,8206,min,6176.044943820225
68207,8207,min,6176.044943820225
68208,8208,min,6176.044943820225
68209,8209,min,6176.044943820225
68210,8210,min,6176.044943820225
68211,8211,min,6176.044943820225
68212,8212,min,6176.044943820225
68213,8213,min,6176.044943820225
68214,8214,min,6176.044943820225
68215,8215,min,6176.044943820225
68216,8216,min,6176.044943820225
68217,8217,min,6176.044943820225
68218,8218,min,6176.044943820225
68219,8219,min,6176.044943820225
68220,8220,min,6176.044943820225
68221,8221,min,6176.044943820225
68222,8222,min,6176.044943820225
68223,8223,min,6176.044943820225
68224,8224,min,6176.044943820225
68225,8225,min,6176.044943820225
68226,8226,min,6176.044943820225
68227,8227,min,6176.044943820225
68228,8228,min,6176.044943820225
68229,8229,min,6176.044943820225
68230,8230,min,6176.044943820225
68231,8231,min,6176.044943820225
68232,8232,min,6176.044943820225
68233,8233,min,6176.044943820225
68234,8234,min,6176.044943820225
68235,8235,min,6176.044943820225
68236,8236,min,6176.044943820225
68237,8237,min,6176.044943820225
