,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
78464,18464,min,6423.483146067416
78465,18465,min,6423.483146067416
78466,18466,min,6423.483146067416
78467,18467,min,6423.483146067416
78468,18468,min,6423.483146067416
78469,18469,min,6423.483146067416
78470,18470,min,6423.483146067416
78471,18471,min,6423.483146067416
78472,18472,min,6423.483146067416
78473,18473,min,6423.483146067416
78474,18474,min,6423.483146067416
78475,18475,min,6423.483146067416
78476,18476,min,6423.483146067416
78477,18477,min,6423.483146067416
78478,18478,min,6423.483146067416
78479,18479,min,6423.483146067416
78480,18480,min,6423.483146067416
78481,18481,min,6423.483146067416
78482,18482,min,6423.483146067416
78483,18483,min,6423.483146067416
78484,18484,min,6423.483146067416
78485,18485,min,6423.483146067416
78486,18486,min,6423.483146067416
78487,18487,min,6423.483146067416
78488,18488,min,6423.483146067416
78489,18489,min,6423.483146067416
78490,18490,min,6423.483146067416
78491,18491,min,6423.483146067416
78492,18492,min,6423.483146067416
78493,18493,min,6423.483146067416
78494,18494,min,6423.483146067416
78495,18495,min,6423.483146067416
78496,18496,min,6423.483146067416
78497,18497,min,6423.483146067416
78498,18498,min,6423.483146067416
78499,18499,min,6423.483146067416
78500,18500,min,6423.483146067416
78501,18501,min,6423.483146067416
78502,18502,min,6423.483146067416
78503,18503,min,6423.483146067416
78504,18504,min,6423.483146067416
78505,18505,min,6423.483146067416
78506,18506,min,6423.483146067416
78507,18507,min,6423.483146067416
78508,18508,min,6423.483146067416
78509,18509,min,6423.483146067416
78510,18510,min,6423.483146067416
78511,18511,min,6423.483146067416
78512,18512,min,6423.483146067416
78513,18513,min,6423.483146067416
78514,18514,min,6423.483146067416
78515,18515,min,6423.483146067416
78516,18516,min,6423.483146067416
78517,18517,min,6423.483146067416
78518,18518,min,6423.483146067416
78519,18519,min,6423.483146067416
78520,18520,min,6423.483146067416
78521,18521,min,6423.483146067416
78522,18522,min,6423.483146067416
78523,18523,min,6423.483146067416
78524,18524,min,6423.483146067416
78525,18525,min,6423.483146067416
78526,18526,min,6423.483146067416
78527,18527,min,6423.483146067416
78528,18528,min,6423.483146067416
78529,18529,min,6423.483146067416
78530,18530,min,6423.483146067416
78531,18531,min,6423.483146067416
78532,18532,min,6423.483146067416
78533,18533,min,6423.483146067416
78534,18534,min,6423.483146067416
78535,18535,min,6423.483146067416
78536,18536,min,6423.483146067416
78537,18537,min,6423.483146067416
78538,18538,min,6423.483146067416
78539,18539,min,6423.483146067416
78540,18540,min,6423.483146067416
78541,18541,min,6423.483146067416
78542,18542,min,6423.483146067416
78543,18543,min,6423.483146067416
78544,18544,min,6423.483146067416
78545,18545,min,6423.483146067416
78546,18546,min,6423.483146067416
78547,18547,min,6423.483146067416
78548,18548,min,6423.483146067416
78549,18549,min,6423.483146067416
78550,18550,min,6423.483146067416
78551,18551,min,6423.483146067416
78552,18552,min,6423.483146067416
78553,18553,min,6423.483146067416
78554,18554,min,6423.483146067416
78555,18555,min,6423.483146067416
78556,18556,min,6423.483146067416
78557,18557,min,6423.483146067416
78558,18558,min,6423.483146067416
78559,18559,min,6423.483146067416
78560,18560,min,6423.483146067416
78561,18561,min,6423.483146067416
78562,18562,min,6423.483146067416
78563,18563,min,6423.483146067416
78564,18564,min,6423.483146067416
78565,18565,min,6423.483146067416
78566,18566,min,6423.483146067416
78567,18567,min,6423.483146067416
78568,18568,min,6423.483146067416
78569,18569,min,6423.483146067416
78570,18570,min,6423.483146067416
78571,18571,min,6423.483146067416
78572,18572,min,6423.483146067416
78573,18573,min,6423.483146067416
78574,18574,min,6423.483146067416
78575,18575,min,6423.483146067416
78576,18576,min,6423.483146067416
78577,18577,min,6423.483146067416
78578,18578,min,6423.483146067416
78579,18579,min,6423.483146067416
78580,18580,min,6423.483146067416
78581,18581,min,6423.483146067416
78582,18582,min,6423.483146067416
78583,18583,min,6423.483146067416
78584,18584,min,6423.483146067416
78585,18585,min,6423.483146067416
78586,18586,min,6423.483146067416
78587,18587,min,6423.483146067416
78588,18588,min,6423.483146067416
78589,18589,min,6423.483146067416
78590,18590,min,6423.483146067416
78591,18591,min,6423.483146067416
78592,18592,min,6423.483146067416
78593,18593,min,6423.483146067416
78594,18594,min,6423.483146067416
78595,18595,min,6423.483146067416
78596,18596,min,6423.483146067416
78597,18597,min,6423.483146067416
78598,18598,min,6423.483146067416
78599,18599,min,6423.483146067416
78600,18600,min,6423.483146067416
78601,18601,min,6423.483146067416
78602,18602,min,6423.483146067416
78603,18603,min,6423.483146067416
78604,18604,min,6423.483146067416
78605,18605,min,6423.483146067416
78606,18606,min,6423.483146067416
78607,18607,min,6423.483146067416
78608,18608,min,6423.483146067416
78609,18609,min,6423.483146067416
78610,18610,min,6423.483146067416
78611,18611,min,6423.483146067416
78612,18612,min,6423.483146067416
78613,18613,min,6423.483146067416
78614,18614,min,6423.483146067416
78615,18615,min,6423.483146067416
78616,18616,min,6423.483146067416
78617,18617,min,6423.483146067416
78618,18618,min,6423.483146067416
78619,18619,min,6423.483146067416
78620,18620,min,6423.483146067416
78621,18621,min,6423.483146067416
78622,18622,min,6423.483146067416
78623,18623,min,6423.483146067416
78624,18624,min,6423.483146067416
78625,18625,min,6423.483146067416
78626,18626,min,6423.483146067416
78627,18627,min,6423.483146067416
78628,18628,min,6423.483146067416
78629,18629,min,6423.483146067416
78630,18630,min,6423.483146067416
78631,18631,min,6423.483146067416
78632,18632,min,6423.483146067416
78633,18633,min,6423.483146067416
78634,18634,min,6423.483146067416
78635,18635,min,6423.483146067416
78636,18636,min,6423.483146067416
78637,18637,min,6423.483146067416
78638,18638,min,6423.483146067416
78639,18639,min,6423.483146067416
78640,18640,min,6423.483146067416
78641,18641,min,6423.483146067416
78642,18642,min,6423.483146067416
78643,18643,min,6423.483146067416
78644,18644,min,6423.483146067416
78645,18645,min,6423.483146067416
78646,18646,min,6423.483146067416
78647,18647,min,6423.483146067416
78648,18648,min,6423.483146067416
78649,18649,min,6423.483146067416
78650,18650,min,6423.483146067416
78651,18651,min,6423.483146067416
78652,18652,min,6423.483146067416
78653,18653,min,6423.483146067416
78654,18654,min,6423.483146067416
78655,18655,min,6423.483146067416
78656,18656,min,6423.483146067416
78657,18657,min,6423.483146067416
78658,18658,min,6423.483146067416
78659,18659,min,6423.483146067416
78660,18660,min,6423.483146067416
78661,18661,min,6423.483146067416
78662,18662,min,6423.483146067416
78663,18663,min,6423.483146067416
78664,18664,min,6423.483146067416
78665,18665,min,6423.483146067416
78666,18666,min,6423.483146067416
78667,18667,min,6423.483146067416
78668,18668,min,6423.483146067416
78669,18669,min,6423.483146067416
78670,18670,min,6423.483146067416
78671,18671,min,6423.483146067416
78672,18672,min,6423.483146067416
78673,18673,min,6423.483146067416
78674,18674,min,6423.483146067416
78675,18675,min,6423.483146067416
78676,18676,min,6423.483146067416
78677,18677,min,6423.483146067416
78678,18678,min,6423.483146067416
78679,18679,min,6423.483146067416
78680,18680,min,6423.483146067416
78681,18681,min,6423.483146067416
78682,18682,min,6423.483146067416
78683,18683,min,6423.483146067416
78684,18684,min,6423.483146067416
78685,18685,min,6423.483146067416
78686,18686,min,6423.483146067416
78687,18687,min,6423.483146067416
78688,18688,min,6423.483146067416
78689,18689,min,6423.483146067416
78690,18690,min,6423.483146067416
78691,18691,min,6423.483146067416
78692,18692,min,6423.483146067416
78693,18693,min,6423.483146067416
78694,18694,min,6423.483146067416
78695,18695,min,6423.483146067416
78696,18696,min,6423.483146067416
78697,18697,min,6423.483146067416
78698,18698,min,6423.483146067416
78699,18699,min,6423.483146067416
78700,18700,min,6423.483146067416
78701,18701,min,6423.483146067416
78702,18702,min,6423.483146067416
78703,18703,min,6423.483146067416
78704,18704,min,6423.483146067416
78705,18705,min,6423.483146067416
78706,18706,min,6423.483146067416
78707,18707,min,6423.483146067416
78708,18708,min,6423.483146067416
78709,18709,min,6423.483146067416
78710,18710,min,6423.483146067416
78711,18711,min,6423.483146067416
78712,18712,min,6423.483146067416
78713,18713,min,6423.483146067416
78714,18714,min,6423.483146067416
78715,18715,min,6423.483146067416
78716,18716,min,6423.483146067416
78717,18717,min,6423.483146067416
78718,18718,min,6423.483146067416
78719,18719,min,6423.483146067416
78720,18720,min,6423.483146067416
78721,18721,min,6423.483146067416
78722,18722,min,6423.483146067416
78723,18723,min,6423.483146067416
78724,18724,min,6423.483146067416
78725,18725,min,6423.483146067416
78726,18726,min,6423.483146067416
78727,18727,min,6423.483146067416
78728,18728,min,6423.483146067416
78729,18729,min,6423.483146067416
78730,18730,min,6423.483146067416
78731,18731,min,6423.483146067416
78732,18732,min,6423.483146067416
78733,18733,min,6423.483146067416
78734,18734,min,6423.483146067416
78735,18735,min,6423.483146067416
78736,18736,min,6423.483146067416
78737,18737,min,6423.483146067416
78738,18738,min,6423.483146067416
78739,18739,min,6423.483146067416
78740,18740,min,6423.483146067416
78741,18741,min,6423.483146067416
78742,18742,min,6423.483146067416
78743,18743,min,6423.483146067416
78744,18744,min,6423.483146067416
78745,18745,min,6423.483146067416
78746,18746,min,6423.483146067416
78747,18747,min,6423.483146067416
78748,18748,min,6423.483146067416
78749,18749,min,6423.483146067416
78750,18750,min,6423.483146067416
78751,18751,min,6423.483146067416
78752,18752,min,6423.483146067416
78753,18753,min,6423.483146067416
78754,18754,min,6423.483146067416
78755,18755,min,6423.483146067416
78756,18756,min,6423.483146067416
78757,18757,min,6423.483146067416
78758,18758,min,6423.483146067416
78759,18759,min,6423.483146067416
78760,18760,min,6423.483146067416
78761,18761,min,6423.483146067416
78762,18762,min,6423.483146067416
78763,18763,min,6423.483146067416
78764,18764,min,6423.483146067416
78765,18765,min,6423.483146067416
78766,18766,min,6423.483146067416
78767,18767,min,6423.483146067416
78768,18768,min,6423.483146067416
78769,18769,min,6423.483146067416
78770,18770,min,6423.483146067416
78771,18771,min,6423.483146067416
78772,18772,min,6423.483146067416
78773,18773,min,6423.483146067416
78774,18774,min,6423.483146067416
78775,18775,min,6423.483146067416
78776,18776,min,6423.483146067416
78777,18777,min,6423.483146067416
78778,18778,min,6423.483146067416
78779,18779,min,6423.483146067416
78780,18780,min,6423.483146067416
78781,18781,min,6423.483146067416
78782,18782,min,6423.483146067416
78783,18783,min,6423.483146067416
78784,18784,min,6423.483146067416
78785,18785,min,6423.483146067416
78786,18786,min,6423.483146067416
78787,18787,min,6423.483146067416
78788,18788,min,6423.483146067416
78789,18789,min,6423.483146067416
78790,18790,min,6423.483146067416
78791,18791,min,6423.483146067416
78792,18792,min,6423.483146067416
78793,18793,min,6423.483146067416
78794,18794,min,6423.483146067416
78795,18795,min,6423.483146067416
78796,18796,min,6423.483146067416
78797,18797,min,6423.483146067416
78798,18798,min,6423.483146067416
78799,18799,min,6423.483146067416
78800,18800,min,6423.483146067416
78801,18801,min,6423.483146067416
78802,18802,min,6423.483146067416
78803,18803,min,6423.483146067416
78804,18804,min,6423.483146067416
78805,18805,min,6423.483146067416
78806,18806,min,6423.483146067416
78807,18807,min,6423.483146067416
78808,18808,min,6423.483146067416
78809,18809,min,6423.483146067416
78810,18810,min,6423.483146067416
78811,18811,min,6423.483146067416
78812,18812,min,6423.483146067416
78813,18813,min,6423.483146067416
78814,18814,min,6423.483146067416
78815,18815,min,6423.483146067416
78816,18816,min,6423.483146067416
78817,18817,min,6423.483146067416
78818,18818,min,6423.483146067416
78819,18819,min,6423.483146067416
78820,18820,min,6423.483146067416
78821,18821,min,6423.483146067416
78822,18822,min,6423.483146067416
78823,18823,min,6423.483146067416
78824,18824,min,6423.483146067416
78825,18825,min,6423.483146067416
78826,18826,min,6423.483146067416
78827,18827,min,6423.483146067416
78828,18828,min,6423.483146067416
78829,18829,min,6423.483146067416
78830,18830,min,6423.483146067416
78831,18831,min,6423.483146067416
78832,18832,min,6423.483146067416
78833,18833,min,6423.483146067416
78834,18834,min,6423.483146067416
78835,18835,min,6423.483146067416
78836,18836,min,6423.483146067416
78837,18837,min,6423.483146067416
78838,18838,min,6423.483146067416
78839,18839,min,6423.483146067416
78840,18840,min,6423.483146067416
78841,18841,min,6423.483146067416
78842,18842,min,6423.483146067416
78843,18843,min,6423.483146067416
78844,18844,min,6423.483146067416
78845,18845,min,6423.483146067416
78846,18846,min,6423.483146067416
78847,18847,min,6423.483146067416
78848,18848,min,6423.483146067416
78849,18849,min,6423.483146067416
78850,18850,min,6423.483146067416
78851,18851,min,6423.483146067416
78852,18852,min,6423.483146067416
78853,18853,min,6423.483146067416
78854,18854,min,6423.483146067416
78855,18855,min,6423.483146067416
78856,18856,min,6423.483146067416
78857,18857,min,6423.483146067416
78858,18858,min,6423.483146067416
78859,18859,min,6423.483146067416
78860,18860,min,6423.483146067416
78861,18861,min,6423.483146067416
78862,18862,min,6423.483146067416
78863,18863,min,6423.483146067416
78864,18864,min,6423.483146067416
78865,18865,min,6423.483146067416
78866,18866,min,6423.483146067416
78867,18867,min,6423.483146067416
78868,18868,min,6423.483146067416
78869,18869,min,6423.483146067416
78870,18870,min,6423.483146067416
78871,18871,min,6423.483146067416
78872,18872,min,6423.483146067416
78873,18873,min,6423.483146067416
78874,18874,min,6423.483146067416
78875,18875,min,6423.483146067416
78876,18876,min,6423.483146067416
78877,18877,min,6423.483146067416
78878,18878,min,6423.483146067416
78879,18879,min,6423.483146067416
78880,18880,min,6423.483146067416
78881,18881,min,6423.483146067416
78882,18882,min,6423.483146067416
78883,18883,min,6423.483146067416
78884,18884,min,6423.483146067416
78885,18885,min,6423.483146067416
78886,18886,min,6423.483146067416
78887,18887,min,6423.483146067416
78888,18888,min,6423.483146067416
78889,18889,min,6423.483146067416
78890,18890,min,6423.483146067416
78891,18891,min,6423.483146067416
78892,18892,min,6423.483146067416
78893,18893,min,6423.483146067416
78894,18894,min,6423.483146067416
78895,18895,min,6423.483146067416
78896,18896,min,6423.483146067416
78897,18897,min,6423.483146067416
78898,18898,min,6423.483146067416
78899,18899,min,6423.483146067416
78900,18900,min,6423.483146067416
78901,18901,min,6423.483146067416
78902,18902,min,6423.483146067416
78903,18903,min,6423.483146067416
78904,18904,min,6423.483146067416
78905,18905,min,6423.483146067416
78906,18906,min,6423.483146067416
78907,18907,min,6423.483146067416
78908,18908,min,6423.483146067416
78909,18909,min,6423.483146067416
78910,18910,min,6423.483146067416
78911,18911,min,6423.483146067416
78912,18912,min,6423.483146067416
78913,18913,min,6423.483146067416
78914,18914,min,6423.483146067416
78915,18915,min,6423.483146067416
78916,18916,min,6423.483146067416
78917,18917,min,6423.483146067416
78918,18918,min,6423.483146067416
78919,18919,min,6423.483146067416
78920,18920,min,6423.483146067416
78921,18921,min,6423.483146067416
78922,18922,min,6423.483146067416
78923,18923,min,6423.483146067416
78924,18924,min,6423.483146067416
78925,18925,min,6423.483146067416
78926,18926,min,6423.483146067416
78927,18927,min,6423.483146067416
78928,18928,min,6423.483146067416
78929,18929,min,6423.483146067416
78930,18930,min,6423.483146067416
78931,18931,min,6423.483146067416
78932,18932,min,6423.483146067416
78933,18933,min,6423.483146067416
78934,18934,min,6423.483146067416
78935,18935,min,6423.483146067416
78936,18936,min,6423.483146067416
78937,18937,min,6423.483146067416
78938,18938,min,6423.483146067416
78939,18939,min,6423.483146067416
78940,18940,min,6423.483146067416
78941,18941,min,6423.483146067416
78942,18942,min,6423.483146067416
78943,18943,min,6423.483146067416
78944,18944,min,6423.483146067416
78945,18945,min,6423.483146067416
78946,18946,min,6423.483146067416
78947,18947,min,6423.483146067416
78948,18948,min,6423.483146067416
78949,18949,min,6423.483146067416
78950,18950,min,6423.483146067416
78951,18951,min,6423.483146067416
78952,18952,min,6423.483146067416
78953,18953,min,6423.483146067416
78954,18954,min,6423.483146067416
78955,18955,min,6423.483146067416
78956,18956,min,6423.483146067416
78957,18957,min,6423.483146067416
78958,18958,min,6423.483146067416
78959,18959,min,6423.483146067416
78960,18960,min,6423.483146067416
78961,18961,min,6423.483146067416
78962,18962,min,6423.483146067416
78963,18963,min,6423.483146067416
78964,18964,min,6423.483146067416
78965,18965,min,6423.483146067416
78966,18966,min,6423.483146067416
78967,18967,min,6423.483146067416
78968,18968,min,6423.483146067416
78969,18969,min,6423.483146067416
78970,18970,min,6423.483146067416
78971,18971,min,6423.483146067416
78972,18972,min,6423.483146067416
78973,18973,min,6423.483146067416
78974,18974,min,6423.483146067416
78975,18975,min,6423.483146067416
78976,18976,min,6423.483146067416
78977,18977,min,6423.483146067416
78978,18978,min,6423.483146067416
78979,18979,min,6423.483146067416
78980,18980,min,6423.483146067416
78981,18981,min,6423.483146067416
78982,18982,min,6423.483146067416
78983,18983,min,6423.483146067416
78984,18984,min,6423.483146067416
78985,18985,min,6423.483146067416
78986,18986,min,6423.483146067416
78987,18987,min,6423.483146067416
78988,18988,min,6423.483146067416
78989,18989,min,6423.483146067416
78990,18990,min,6423.483146067416
78991,18991,min,6423.483146067416
78992,18992,min,6423.483146067416
78993,18993,min,6423.483146067416
78994,18994,min,6423.483146067416
78995,18995,min,6423.483146067416
78996,18996,min,6423.483146067416
78997,18997,min,6423.483146067416
78998,18998,min,6423.483146067416
78999,18999,min,6423.483146067416
79000,19000,min,6423.483146067416
79001,19001,min,6423.483146067416
79002,19002,min,6423.483146067416
79003,19003,min,6423.483146067416
79004,19004,min,6423.483146067416
79005,19005,min,6423.483146067416
79006,19006,min,6423.483146067416
79007,19007,min,6423.483146067416
79008,19008,min,6423.483146067416
79009,19009,min,6423.483146067416
79010,19010,min,6423.483146067416
79011,19011,min,6423.483146067416
79012,19012,min,6423.483146067416
79013,19013,min,6423.483146067416
79014,19014,min,6423.483146067416
79015,19015,min,6423.483146067416
79016,19016,min,6423.483146067416
79017,19017,min,6423.483146067416
79018,19018,min,6423.483146067416
79019,19019,min,6423.483146067416
79020,19020,min,6423.483146067416
79021,19021,min,6423.483146067416
79022,19022,min,6423.483146067416
79023,19023,min,6423.483146067416
79024,19024,min,6423.483146067416
79025,19025,min,6423.483146067416
79026,19026,min,6423.483146067416
79027,19027,min,6423.483146067416
79028,19028,min,6423.483146067416
79029,19029,min,6423.483146067416
79030,19030,min,6423.483146067416
79031,19031,min,6423.483146067416
79032,19032,min,6423.483146067416
79033,19033,min,6423.483146067416
79034,19034,min,6423.483146067416
79035,19035,min,6423.483146067416
79036,19036,min,6423.483146067416
79037,19037,min,6423.483146067416
79038,19038,min,6423.483146067416
79039,19039,min,6423.483146067416
79040,19040,min,6423.483146067416
79041,19041,min,6423.483146067416
79042,19042,min,6423.483146067416
79043,19043,min,6423.483146067416
79044,19044,min,6423.483146067416
79045,19045,min,6423.483146067416
79046,19046,min,6423.483146067416
79047,19047,min,6423.483146067416
79048,19048,min,6423.483146067416
79049,19049,min,6423.483146067416
79050,19050,min,6423.483146067416
79051,19051,min,6423.483146067416
79052,19052,min,6423.483146067416
79053,19053,min,6423.483146067416
79054,19054,min,6423.483146067416
79055,19055,min,6423.483146067416
79056,19056,min,6423.483146067416
79057,19057,min,6423.483146067416
79058,19058,min,6423.483146067416
79059,19059,min,6423.483146067416
79060,19060,min,6423.483146067416
79061,19061,min,6423.483146067416
79062,19062,min,6423.483146067416
79063,19063,min,6423.483146067416
79064,19064,min,6423.483146067416
79065,19065,min,6423.483146067416
79066,19066,min,6423.483146067416
79067,19067,min,6423.483146067416
79068,19068,min,6423.483146067416
79069,19069,min,6423.483146067416
79070,19070,min,6423.483146067416
79071,19071,min,6423.483146067416
79072,19072,min,6423.483146067416
79073,19073,min,6423.483146067416
79074,19074,min,6423.483146067416
79075,19075,min,6423.483146067416
79076,19076,min,6423.483146067416
79077,19077,min,6423.483146067416
79078,19078,min,6423.483146067416
79079,19079,min,6423.483146067416
79080,19080,min,6423.483146067416
79081,19081,min,6423.483146067416
79082,19082,min,6423.483146067416
79083,19083,min,6423.483146067416
79084,19084,min,6423.483146067416
79085,19085,min,6423.483146067416
79086,19086,min,6423.483146067416
79087,19087,min,6423.483146067416
79088,19088,min,6423.483146067416
79089,19089,min,6423.483146067416
79090,19090,min,6423.483146067416
79091,19091,min,6423.483146067416
79092,19092,min,6423.483146067416
79093,19093,min,6423.483146067416
79094,19094,min,6423.483146067416
79095,19095,min,6423.483146067416
79096,19096,min,6423.483146067416
79097,19097,min,6423.483146067416
79098,19098,min,6423.483146067416
79099,19099,min,6423.483146067416
79100,19100,min,6423.483146067416
79101,19101,min,6423.483146067416
79102,19102,min,6423.483146067416
79103,19103,min,6423.483146067416
79104,19104,min,6423.483146067416
79105,19105,min,6423.483146067416
79106,19106,min,6423.483146067416
79107,19107,min,6423.483146067416
79108,19108,min,6423.483146067416
79109,19109,min,6423.483146067416
79110,19110,min,6423.483146067416
79111,19111,min,6423.483146067416
79112,19112,min,6423.483146067416
79113,19113,min,6423.483146067416
79114,19114,min,6423.483146067416
79115,19115,min,6423.483146067416
79116,19116,min,6423.483146067416
79117,19117,min,6423.483146067416
79118,19118,min,6423.483146067416
79119,19119,min,6423.483146067416
79120,19120,min,6423.483146067416
79121,19121,min,6423.483146067416
79122,19122,min,6423.483146067416
79123,19123,min,6423.483146067416
79124,19124,min,6423.483146067416
79125,19125,min,6423.483146067416
79126,19126,min,6423.483146067416
79127,19127,min,6423.483146067416
79128,19128,min,6423.483146067416
79129,19129,min,6423.483146067416
79130,19130,min,6423.483146067416
79131,19131,min,6423.483146067416
79132,19132,min,6423.483146067416
79133,19133,min,6423.483146067416
79134,19134,min,6423.483146067416
79135,19135,min,6423.483146067416
79136,19136,min,6423.483146067416
79137,19137,min,6423.483146067416
79138,19138,min,6423.483146067416
79139,19139,min,6423.483146067416
79140,19140,min,6423.483146067416
79141,19141,min,6423.483146067416
79142,19142,min,6423.483146067416
79143,19143,min,6423.483146067416
79144,19144,min,6423.483146067416
79145,19145,min,6423.483146067416
79146,19146,min,6423.483146067416
79147,19147,min,6423.483146067416
79148,19148,min,6423.483146067416
79149,19149,min,6423.483146067416
79150,19150,min,6423.483146067416
79151,19151,min,6423.483146067416
79152,19152,min,6423.483146067416
79153,19153,min,6423.483146067416
79154,19154,min,6423.483146067416
79155,19155,min,6423.483146067416
79156,19156,min,6423.483146067416
79157,19157,min,6423.483146067416
79158,19158,min,6423.483146067416
79159,19159,min,6423.483146067416
79160,19160,min,6423.483146067416
79161,19161,min,6423.483146067416
79162,19162,min,6423.483146067416
79163,19163,min,6423.483146067416
79164,19164,min,6423.483146067416
79165,19165,min,6423.483146067416
79166,19166,min,6423.483146067416
79167,19167,min,6423.483146067416
79168,19168,min,6423.483146067416
79169,19169,min,6423.483146067416
79170,19170,min,6423.483146067416
79171,19171,min,6423.483146067416
79172,19172,min,6423.483146067416
79173,19173,min,6423.483146067416
79174,19174,min,6423.483146067416
79175,19175,min,6423.483146067416
79176,19176,min,6423.483146067416
79177,19177,min,6423.483146067416
79178,19178,min,6423.483146067416
79179,19179,min,6423.483146067416
79180,19180,min,6423.483146067416
79181,19181,min,6423.483146067416
79182,19182,min,6423.483146067416
79183,19183,min,6423.483146067416
79184,19184,min,6423.483146067416
79185,19185,min,6423.483146067416
79186,19186,min,6423.483146067416
79187,19187,min,6423.483146067416
79188,19188,min,6423.483146067416
79189,19189,min,6423.483146067416
79190,19190,min,6423.483146067416
79191,19191,min,6423.483146067416
79192,19192,min,6423.483146067416
79193,19193,min,6423.483146067416
79194,19194,min,6423.483146067416
79195,19195,min,6423.483146067416
79196,19196,min,6423.483146067416
79197,19197,min,6423.483146067416
79198,19198,min,6423.483146067416
79199,19199,min,6423.483146067416
79200,19200,min,6423.483146067416
79201,19201,min,6423.483146067416
79202,19202,min,6423.483146067416
79203,19203,min,6423.483146067416
79204,19204,min,6423.483146067416
79205,19205,min,6423.483146067416
79206,19206,min,6423.483146067416
79207,19207,min,6423.483146067416
79208,19208,min,6423.483146067416
79209,19209,min,6423.483146067416
79210,19210,min,6423.483146067416
79211,19211,min,6423.483146067416
79212,19212,min,6423.483146067416
79213,19213,min,6423.483146067416
79214,19214,min,6423.483146067416
79215,19215,min,6423.483146067416
79216,19216,min,6423.483146067416
79217,19217,min,6423.483146067416
79218,19218,min,6423.483146067416
79219,19219,min,6423.483146067416
79220,19220,min,6423.483146067416
79221,19221,min,6423.483146067416
79222,19222,min,6423.483146067416
79223,19223,min,6423.483146067416
79224,19224,min,6423.483146067416
79225,19225,min,6423.483146067416
79226,19226,min,6423.483146067416
79227,19227,min,6423.483146067416
79228,19228,min,6423.483146067416
79229,19229,min,6423.483146067416
79230,19230,min,6423.483146067416
79231,19231,min,6423.483146067416
79232,19232,min,6423.483146067416
79233,19233,min,6423.483146067416
79234,19234,min,6423.483146067416
79235,19235,min,6423.483146067416
79236,19236,min,6423.483146067416
79237,19237,min,6423.483146067416
79238,19238,min,6423.483146067416
79239,19239,min,6423.483146067416
79240,19240,min,6423.483146067416
79241,19241,min,6423.483146067416
79242,19242,min,6423.483146067416
79243,19243,min,6423.483146067416
79244,19244,min,6423.483146067416
79245,19245,min,6423.483146067416
79246,19246,min,6423.483146067416
79247,19247,min,6423.483146067416
79248,19248,min,6423.483146067416
79249,19249,min,6423.483146067416
79250,19250,min,6423.483146067416
79251,19251,min,6423.483146067416
79252,19252,min,6423.483146067416
79253,19253,min,6423.483146067416
79254,19254,min,6423.483146067416
79255,19255,min,6423.483146067416
79256,19256,min,6423.483146067416
79257,19257,min,6423.483146067416
79258,19258,min,6423.483146067416
79259,19259,min,6423.483146067416
79260,19260,min,6423.483146067416
79261,19261,min,6423.483146067416
79262,19262,min,6423.483146067416
79263,19263,min,6423.483146067416
79264,19264,min,6423.483146067416
79265,19265,min,6423.483146067416
79266,19266,min,6423.483146067416
79267,19267,min,6423.483146067416
79268,19268,min,6423.483146067416
79269,19269,min,6423.483146067416
79270,19270,min,6423.483146067416
79271,19271,min,6423.483146067416
79272,19272,min,6423.483146067416
79273,19273,min,6423.483146067416
79274,19274,min,6423.483146067416
79275,19275,min,6423.483146067416
79276,19276,min,6423.483146067416
79277,19277,min,6423.483146067416
79278,19278,min,6423.483146067416
79279,19279,min,6423.483146067416
79280,19280,min,6423.483146067416
79281,19281,min,6423.483146067416
79282,19282,min,6423.483146067416
79283,19283,min,6423.483146067416
79284,19284,min,6423.483146067416
79285,19285,min,6423.483146067416
79286,19286,min,6423.483146067416
79287,19287,min,6423.483146067416
79288,19288,min,6423.483146067416
79289,19289,min,6423.483146067416
79290,19290,min,6423.483146067416
79291,19291,min,6423.483146067416
79292,19292,min,6423.483146067416
79293,19293,min,6423.483146067416
79294,19294,min,6423.483146067416
79295,19295,min,6423.483146067416
79296,19296,min,6423.483146067416
79297,19297,min,6423.483146067416
79298,19298,min,6423.483146067416
79299,19299,min,6423.483146067416
79300,19300,min,6423.483146067416
79301,19301,min,6423.483146067416
79302,19302,min,6423.483146067416
79303,19303,min,6423.483146067416
79304,19304,min,6423.483146067416
79305,19305,min,6423.483146067416
79306,19306,min,6423.483146067416
79307,19307,min,6423.483146067416
79308,19308,min,6423.483146067416
79309,19309,min,6423.483146067416
79310,19310,min,6423.483146067416
79311,19311,min,6423.483146067416
79312,19312,min,6423.483146067416
79313,19313,min,6423.483146067416
79314,19314,min,6423.483146067416
79315,19315,min,6423.483146067416
79316,19316,min,6423.483146067416
79317,19317,min,6423.483146067416
79318,19318,min,6423.483146067416
79319,19319,min,6423.483146067416
79320,19320,min,6423.483146067416
79321,19321,min,6423.483146067416
79322,19322,min,6423.483146067416
79323,19323,min,6423.483146067416
79324,19324,min,6423.483146067416
79325,19325,min,6423.483146067416
79326,19326,min,6423.483146067416
79327,19327,min,6423.483146067416
79328,19328,min,6423.483146067416
79329,19329,min,6423.483146067416
79330,19330,min,6423.483146067416
79331,19331,min,6423.483146067416
79332,19332,min,6423.483146067416
79333,19333,min,6423.483146067416
79334,19334,min,6423.483146067416
79335,19335,min,6423.483146067416
79336,19336,min,6423.483146067416
